DATE;NTOT;NLOW;WDIR;WSPD;WMAX;PP;T;WVP;HUM;PST;PSEA
1978-03-12;8.4;7.7;0.5;79;M;0.3;-3;4.3;M;1011.6125;M
1978-03-13;8;7.7;1.3;87;M;0;-3;4;M;1017.875;M
1978-03-14;7.4;6.6;6;197;M;0.3;-1.9;4.1;M;1010.6125;M
1978-03-15;9.9;9.9;6.1;220;M;0.4;2.4;6.2;M;1005.6125;M
1978-03-16;8.4;7.7;4.8;197;M;0.4;3.3;6.7;M;1003.3125;M
1978-03-17;9.6;9.6;4.3;186;M;0;2.4;6.5;M;1004.525;M
1978-03-18;8.1;7.7;6;194;M;4.4;2.7;6.6;M;1003.2375;M
1978-03-19;7.4;6.6;4.5;236;M;0;-2.3;3.5;M;1012.475;M
1978-03-20;7;6.6;3.6;197;M;0;-4.1;3.2;M;1014.9125;M
1978-03-21;9.9;9.9;5.6;163;M;1.8;-3;4.1;M;998.35;M
1978-03-22;9.1;8.7;2.8;191;M;0.9;-2.3;4.2;M;1005.4375;M
1978-03-23;9.6;9.6;1.8;166;M;1;0.2;5.1;M;1010.625;M
1978-03-24;5.1;4.5;2.5;231;M;0;-1.3;4.4;M;1014.3375;M
1978-03-25;7.4;6.6;1.6;68;M;2.2;-3.6;3.7;M;1021.45;M
1978-03-26;9.9;9.9;1.5;127;M;5.3;0.4;5.9;M;1013.8125;M
1978-03-27;7.9;7.7;3.1;183;M;23.2;1.4;5.5;M;1019.6375;M
1978-03-28;9.9;9.9;2.1;113;M;0;2.6;6.7;M;1017.9375;M
1978-03-29;7.2;6.6;1.6;180;M;0.6;3.4;6.7;M;1017.9375;M
1978-03-30;2;0.7;1.9;149;M;0;2.9;5.5;M;1024.8625;M
1978-03-31;3.5;2.4;3.1;180;M;0;1.4;5.7;M;1026.075;M
1978-04-01;6.2;5.4;2.8;183;M;0;-0.2;5.7;M;1023.8375;M
1978-04-02;9;8.6;0;0;M;0;0.2;5.8;M;1019.175;M
1978-04-03;5.2;4;3.8;62;M;0;1.9;4.8;M;1023.275;M
1978-04-04;3.3;2.5;0.3;45;M;0;-0.2;3.7;M;1022.25;M
1978-04-05;7.4;6.6;4;220;M;0;-0.9;4.4;M;1013.5625;M
1978-04-06;6.2;5.4;5.1;310;M;0;-1.6;3.8;M;1014.8875;M
1978-04-07;6.9;6.6;4.8;208;M;0.3;-2.8;4.1;M;1002.725;M
1978-04-08;7.1;6.6;2;82;M;0.3;-0.5;4.1;M;1003.175;M
1978-04-09;5.6;5.4;2.6;200;M;0;-0.8;4.3;M;1010.7;M
1978-04-10;6.8;6.6;2.3;290;M;0;1.2;4.6;M;1016.375;M
1978-04-11;5;4;3.9;197;M;0;3.1;5;M;1019.15;M
1978-04-12;1.8;1.4;4.9;183;M;0;6.2;6.3;M;1021.2;M
1978-04-13;6.4;5.4;7.6;177;M;0;7.5;7.2;M;1020.1875;M
1978-04-14;7.5;7.5;8.5;172;M;0;8.3;7.2;M;1016.6;M
1978-04-15;9.8;9.8;8.1;166;M;0;10.4;7.5;M;1012.425;M
1978-04-16;7.3;6.6;4;189;M;1.4;9.6;9.1;M;1012.525;M
1978-04-17;3.5;2.5;1.5;62;M;0;9;8.9;M;1016.5625;M
1978-04-18;4.6;4;1.5;51;M;0;11.9;9.9;M;1017.05;M
1978-04-19;0.1;0;4.5;59;M;0;9.4;6.7;M;1022.05;M
1978-04-20;1.4;0.4;1.5;110;M;0;5.3;4.5;M;1025.15;M
1978-04-21;6.9;6.6;1.5;163;M;0;7.5;5.8;M;1020.45;M
1978-04-22;4.7;4;2.1;183;M;0;8.9;7.4;M;1016;M
1978-04-23;6.2;5.4;3;208;M;0;4.9;5.7;M;1014.2;M
1978-04-24;9.9;9.9;2.4;172;M;1.2;8;7.4;M;1005.5125;M
1978-04-25;9.9;9.9;2.5;87;M;4.3;5.9;8.9;M;1005.85;M
1978-04-26;7.8;7.6;3.4;183;M;6.8;7.9;9.5;M;1003.1;M
1978-04-27;9.9;9.9;5.1;293;M;0;1.6;5.4;M;1008.175;M
1978-04-28;8.6;8.6;1.9;273;M;0;0.4;4.5;M;1014.3125;M
1978-04-29;6.4;5.4;1.9;166;M;0;0.7;4.8;M;1013.7625;M
1978-04-30;3.7;3;2.8;253;M;0;0.1;4.6;M;1019.2875;M
1978-05-01;1;0.9;0.6;25;M;0;1.2;3.7;M;1024.1875;M
1978-05-02;8.7;8.6;5.1;101;M;9.2;3.1;5.6;M;1017.6375;M
1978-05-03;9.9;9.7;4.1;104;M;7.8;6.1;9.4;M;1001.25;M
1978-05-04;9.9;9.7;4.1;290;M;11;4.9;8.4;M;1000.5;M
1978-05-05;8.9;8.6;7.9;335;M;0;5.7;5.9;M;1015.5625;M
1978-05-06;0;0;2.9;245;M;0;7.1;5.8;M;1023.0875;M
1978-05-07;5.9;5.5;1.8;135;M;0;8;6.1;M;1021.55;M
1978-05-08;9;8.6;1.6;85;M;0.9;11;8.8;M;1018.3;M
1978-05-09;9.3;8.6;1.6;118;M;1.8;12.1;9.8;M;1010.2125;M
1978-05-10;9.9;9.7;3.1;59;M;14.6;7.3;10.1;M;1007.95;M
1978-05-11;9.9;9.7;3.5;40;M;0.6;3.6;7.9;M;1017.3375;M
1978-05-12;9.9;9.7;1.9;76;M;4.6;3.8;7.6;M;1018.1375;M
1978-05-13;9.9;9.7;2.9;54;M;0;6.5;8;M;1016.725;M
1978-05-14;9.9;9.7;3.5;57;M;6.3;7.3;9.8;M;1011.825;M
1978-05-15;9.8;9.7;5;96;M;10.2;11.4;11.2;M;1005.0125;M
1978-05-16;9;8.6;5.3;141;M;0;9.5;9;M;1012.1;M
1978-05-17;9.3;8.6;1.1;141;M;0.3;11;11;M;1018.925;M
1978-05-18;4.4;3.5;5;73;M;0;15.5;8.1;M;1018.425;M
1978-05-19;2.1;1.5;1.6;99;M;0;14.6;7.4;M;1018.8875;M
1978-05-20;5.2;4.4;2.6;208;M;0.5;13.8;9.1;M;1016.55;M
1978-05-21;0.6;0.6;1.9;231;M;0;12;7.3;M;1020.025;M
1978-05-22;3;2.5;1.9;99;M;0;10.4;6.2;M;1020.8875;M
1978-05-23;3;2.5;1.4;107;M;0;8.9;5.2;M;1019.975;M
1978-05-24;5.2;4.4;1.9;34;M;0;8.4;7;M;1019.1625;M
1978-05-25;5.6;5.5;2.1;267;M;0.5;12.7;10.2;M;1021.3375;M
1978-05-26;3.7;3.5;1.1;87;M;0.3;13.1;9.9;M;1022.575;M
1978-05-27;3.4;2.5;1.6;208;M;0;14.2;9.8;M;1021.575;M
1978-05-28;3.9;3.5;1.4;189;M;0;15.9;10.5;M;1018.2;M
1978-05-29;7.1;6.5;3.5;290;M;0;15.4;9.6;M;1016.9875;M
1978-05-30;5.2;4.4;3.9;315;M;0.4;13.3;8.2;M;1016.2375;M
1978-05-31;4.7;4.4;7.5;332;M;4.8;11.6;8.6;M;1011.5;M
1978-06-01;6.4;5.4;4.4;242;M;0;12.5;8.1;M;1011.5875;M
1978-06-02;6.3;5.4;8.3;341;M;2.4;8.9;6.3;M;1008.8625;M
1978-06-03;5.4;3.9;7.1;346;M;0;8.1;5.4;M;1012.9125;M
1978-06-04;7.2;6.4;3.3;197;M;5;12.6;10;M;1010.8375;M
1978-06-05;6.7;6.4;5.9;279;M;2.6;14.9;11.2;M;1012.2875;M
1978-06-06;0.9;0.5;1;104;M;0;11.6;8;M;1022.3875;M
1978-06-07;0.4;0;3.5;217;M;0;17;11;M;1021.3375;M
1978-06-08;2.2;1.5;5.5;211;M;0;19.5;14.2;M;1014.7125;M
1978-06-09;9.9;9.6;4.3;200;M;4;17.9;16.7;M;1007.45;M
1978-06-10;8.8;8.5;2.9;287;M;0;16.7;13.3;M;1007.9125;M
1978-06-11;8;7.5;4.8;163;M;3.5;13;11.7;M;1006.6;M
1978-06-12;7.9;7.5;4.3;220;M;1.5;11.7;10.7;M;1004.525;M
1978-06-13;9.8;9.6;4.4;200;M;4.4;12;11.7;M;1005.9;M
1978-06-14;5.9;5.4;3.8;220;M;0.3;10.6;10.3;M;1002.1125;M
1978-06-15;9.3;8.5;2.6;248;M;4.4;9.8;10.5;M;1003.5125;M
1978-06-16;7.1;6.4;0.8;138;M;0.9;10.3;10.5;M;1006.45;M
1978-06-17;9.9;9.6;0.6;104;M;5.1;11.2;11.7;M;1005.85;M
1978-06-18;6.4;5.4;1.4;138;M;0.7;12.1;10.3;M;1009.625;M
1978-06-19;9.9;9.6;5.5;203;M;41.2;10.1;11.7;M;1001.825;M
1978-06-20;9.9;9.6;5.9;341;M;13.7;8.4;10.7;M;1000.6125;M
1978-06-21;9.6;9.6;2;265;M;5.9;12.1;12.5;M;1003.0375;M
1978-06-22;8.8;8.5;1.8;68;M;0.6;13;12.7;M;1003.8625;M
1978-06-23;6.6;6.4;1.6;104;M;13.9;12.3;12.5;M;997.7875;M
1978-06-24;8;7.5;2.5;236;M;0.3;14.1;13;M;1005.0625;M
1978-06-25;2;1.5;0.8;121;M;0;17.4;14.1;M;1012.6375;M
1978-06-26;2.9;2.3;1;87;M;0;19.6;17;M;1008.2125;M
1978-06-27;8.5;8.5;0.8;40;M;15.4;18.8;17.7;M;1007.15;M
1978-06-28;4.8;3.9;3.5;287;M;0;16.6;14.2;M;1012.3875;M
1978-06-29;3.6;3.3;2.3;183;M;0;15.9;13.1;M;1013.5125;M
1978-06-30;2.6;2.3;1.5;163;M;0;16.9;13.6;M;1012.0375;M
1978-07-01;4.4;3.3;3.4;346;M;0;16.2;11.3;M;1013.0375;M
1978-07-02;6.2;5;2.4;192;M;0;16.1;11.7;M;1011.9875;M
1978-07-03;6.2;5;2.1;141;M;0;16.2;14.2;M;1006.925;M
1978-07-04;6.8;6.1;2.1;222;M;0;17.2;14.8;M;1007.1375;M
1978-07-05;4.5;3.3;1.9;175;M;2.2;18.7;17.6;M;1013.8625;M
1978-07-06;3.6;3.3;3;130;M;0;21.9;19.1;M;1011.5875;M
1978-07-07;9.2;8.5;4.5;279;M;1.8;16.7;15.3;M;1012.35;M
1978-07-08;8.1;7;3.1;127;M;15.4;15.2;15.8;M;1011.6875;M
1978-07-09;7.2;6.1;3.1;206;M;0;16.2;13.7;M;1008.3375;M
1978-07-10;2;1.4;1.9;163;M;0;14.7;12.3;M;1008.9875;M
1978-07-11;8.4;7;2;104;M;4;14;13.5;M;1005.8375;M
1978-07-12;4.7;4;1;130;M;0.4;14.4;13.3;M;1006.5375;M
1978-07-13;7.9;7;2.4;186;M;0.8;15.7;14.8;M;1011.8875;M
1978-07-14;8.4;7;2.5;175;M;3.4;15.2;15.1;M;1012.9875;M
1978-07-15;5.7;5;0.9;85;M;2.6;14.9;14.3;M;1011.9875;M
1978-07-16;6.6;6.1;3.3;192;M;0.3;14.4;13.5;M;1009.325;M
1978-07-17;9.8;9.6;2.5;158;M;0;13.3;12.5;M;1007.375;M
1978-07-18;9.8;9.6;4.9;242;M;3;10.9;10.9;M;1003.475;M
1978-07-19;7.1;6.1;5.1;228;M;0;12.5;10.3;M;1004.7625;M
1978-07-20;5.9;5;0.5;51;M;0;12.7;11.3;M;1003.025;M
1978-07-21;6.4;5;2.5;234;M;0;14.9;12.2;M;1002.4125;M
1978-07-22;5.8;5;4.8;217;M;0;15.4;12.8;M;1008.0125;M
1978-07-23;7.4;6.1;0.5;65;M;0;13.5;13.3;M;1013.7625;M
1978-07-24;9.9;9.6;2.8;28;M;16.7;13.9;15.3;M;1013.5875;M
1978-07-25;9.9;9.6;4.9;29;M;16.1;14.2;15.7;M;1009.35;M
1978-07-26;9.9;9.6;4.5;194;M;3.3;12.9;13.4;M;1012.1;M
1978-07-27;8;7;2.9;310;M;0.3;13.8;13.2;M;1018.8875;M
1978-07-28;2.3;1.4;1.8;161;M;0;15.6;13;M;1025.1125;M
1978-07-29;4.8;4;2.1;175;M;6.5;16.6;15;M;1024.7875;M
1978-07-30;2.9;2.4;2.4;217;M;0;17.5;15.5;M;1023.0125;M
1978-07-31;3.1;2.4;1.3;87;M;0;17.3;14.8;M;1024;M
1978-08-01;1.9;1.5;1;152;M;0;17.5;15.5;M;1025.65;M
1978-08-02;5.1;4;1.5;186;M;0.4;19.4;18.4;M;1022.9375;M
1978-08-03;2.1;1.5;1;141;M;0.4;20.7;19;M;1018.6;M
1978-08-04;1.8;1.5;0.9;144;M;0;20.3;17.1;M;1015.1625;M
1978-08-05;3.7;3.4;2.1;166;M;0;20;16.9;M;1009.75;M
1978-08-06;8.6;8.6;0.5;11;M;0;17.5;17.2;M;1008.025;M
1978-08-07;9.6;9.6;1.6;180;M;17.7;15.2;16.2;M;1006.3875;M
1978-08-08;8;7.6;0.8;90;M;0.5;15.4;16;M;1007.25;M
1978-08-09;9.9;9.9;4.4;189;M;5.3;18.9;19.1;M;1002.125;M
1978-08-10;7;6.5;5.5;183;M;0.3;16.4;15.3;M;997.3625;M
1978-08-11;9.9;9.9;6.5;208;M;2.9;12.8;13.3;M;999.375;M
1978-08-12;8.2;7.6;3.6;264;M;2.9;13;12.7;M;1004.175;M
1978-08-13;4;3.4;1.9;166;M;4.5;11.4;11.7;M;1007.1125;M
1978-08-14;7.5;7.5;5.3;265;M;0.7;11.5;10;M;1010.55;M
1978-08-15;8.6;8.6;2;155;M;6.5;11;11.9;M;1014.9375;M
1978-08-16;5.6;4.9;1.4;152;M;0;10.9;10.1;M;1021.0125;M
1978-08-17;1.6;1.5;0.1;39;M;0;11.8;10.3;M;1026;M
1978-08-18;5.4;4;1;141;M;0;16;14.1;M;1025.55;M
1978-08-19;0.6;0.6;1.6;118;M;0;17;14.1;M;1023.475;M
1978-08-20;5.8;4.9;1.6;152;M;0;17;13.6;M;1020.9625;M
1978-08-21;7.9;7.6;1.6;113;M;1.5;16;15;M;1022.9875;M
1978-08-22;6.5;6.5;1;155;M;0;15.2;13.6;M;1023.8;M
1978-08-23;1.8;1.5;1;110;M;0;15.6;13.6;M;1023.2375;M
1978-08-24;2.5;1.5;1.3;104;M;0;16.5;14.6;M;1018.525;M
1978-08-25;8.9;8.6;1.5;163;M;0;15.7;15.4;M;1013.9;M
1978-08-26;8.4;7.6;2.5;129;M;0;14.9;14.6;M;1010.4625;M
1978-08-27;8.9;8.6;3.3;192;M;0.3;13.2;13;M;1008.2375;M
1978-08-28;4.4;3.4;2.5;177;M;0;12;12.4;M;1010.3125;M
1978-08-29;8.9;8.6;4;217;M;12.7;10.2;11.9;M;1011.7625;M
1978-08-30;4.2;3.4;2.5;160;M;0.3;11.1;12;M;1016.4125;M
1978-08-31;6.9;6.5;2.5;166;M;0.4;12.1;13;M;1016.1;M
1978-09-01;8.5;8.5;4.5;127;M;0;15.5;14.3;M;1011.35;M
1978-09-02;6.7;6.6;8.9;130;M;2.8;16.6;12.3;M;1002.5875;M
1978-09-03;9.7;9.7;5.3;135;M;4.1;11;12.1;M;1004.4;M
1978-09-04;7.4;6.6;1.3;85;M;9.9;11.1;12;M;1011.5125;M
1978-09-05;9.6;9.6;0.3;3;M;1.4;11.3;11.8;M;1009.6125;M
1978-09-06;7.4;6.6;0.3;28;M;0.4;10.2;11.5;M;1010.775;M
1978-09-07;6.7;6.6;0.4;68;M;4.7;9.5;11.3;M;1009.9875;M
1978-09-08;7.2;6.6;1.5;189;M;0;9.2;10.5;M;1015.2875;M
1978-09-09;6.1;5.6;0.6;42;M;0.1;8.4;9.2;M;1021.775;M
1978-09-10;8.8;8.7;2;76;M;0.3;11.3;10.9;M;1015.6125;M
1978-09-11;9.9;9.9;3.1;175;M;20.4;11.7;13.5;M;1000.2625;M
1978-09-12;8;7.7;3.4;163;M;0.7;12.6;13.6;M;996.35;M
1978-09-13;8.6;8.6;3.1;225;M;0;10.7;11.4;M;1005.375;M
1978-09-14;7.8;7.7;2.8;273;M;0;9.5;9.4;M;1014.45;M
1978-09-15;9.3;8.7;6.5;180;M;0.9;10.5;9.7;M;1013.55;M
1978-09-16;9.9;9.9;2.6;183;M;4.7;11.1;12.6;M;1008.2375;M
1978-09-17;9.6;9.6;2.5;214;M;3.1;11.3;12.7;M;1006.85;M
1978-09-18;8.9;8.7;6;220;M;1.5;9.9;9.9;M;1001.15;M
1978-09-19;7.5;7.5;7;222;M;4.8;7.4;9.1;M;999.7875;M
1978-09-20;9.8;9.8;4.1;217;M;2.5;6.8;8.6;M;1004.8375;M
1978-09-21;9.1;8.7;3.5;228;M;1.3;7;8.7;M;1011.1;M
1978-09-22;9.1;8.7;2.9;138;M;3.6;5.4;7.8;M;1004.55;M
1978-09-23;8.8;8.7;1.8;189;M;1.4;5.2;7.5;M;1002.9875;M
1978-09-24;6.6;6.6;2.4;248;M;0.8;3.1;7;M;1005.8125;M
1978-09-25;7.9;7.7;2.5;259;M;1.7;4.3;6.8;M;1008.35;M
1978-09-26;9.9;9.9;3.5;256;M;0.4;4.7;8.1;M;1006.0875;M
1978-09-27;7.2;6.6;1.4;166;M;0.4;3.4;6.9;M;1016.5125;M
1978-09-28;8;7.7;2;158;M;0.1;6.9;8.6;M;1014.9375;M
1978-09-29;8.7;8.7;0.6;28;M;0.7;5.6;8.5;M;1011.1625;M
1978-09-30;9.9;9.9;3.6;135;M;16.1;7.4;9.6;M;1002.4375;M
1978-10-01;9.9;9.9;3.3;290;M;1.9;3.4;7;M;1010.3125;M
1978-10-02;7.9;7.7;1.4;90;M;1.2;0.6;5.8;M;1024.575;M
1978-10-03;5.7;5.6;0.5;158;M;0;1.6;5.5;M;1030.8875;M
1978-10-04;7.4;6.7;3.8;152;M;7.6;0.8;6.1;M;1026.9625;M
1978-10-05;9.9;9.9;7.3;186;M;2.9;8.3;10.2;M;1005.85;M
1978-10-06;9.9;9.9;5.8;211;M;6.1;5.5;7.6;M;996.6375;M
1978-10-07;9.9;9.9;8.3;310;M;4.6;3.5;6.7;M;1000.675;M
1978-10-08;7;6.7;4.6;301;M;0;3.1;5.7;M;1015.925;M
1978-10-09;6.3;5.6;1.3;175;M;0;2.1;5.5;M;1023.675;M
1978-10-10;9.9;9.9;3.9;225;M;1.8;8.7;10.3;M;1013.1;M
1978-10-11;5.4;4.5;7.6;304;M;0.4;3;4.9;M;1019.8;M
1978-10-12;9.8;9.8;2.6;270;M;0.3;2.2;6.3;M;1022.4625;M
1978-10-13;7.9;7.7;3.6;262;M;0.6;6.7;8.4;M;1022.0375;M
1978-10-14;5;4.5;4.6;290;M;0;10.3;9.8;M;1017.8375;M
1978-10-15;5.4;4.5;5;245;M;0;8.6;9;M;1013.15;M
1978-10-16;0.6;0.4;4.5;284;M;0;1.6;4.5;M;1017.0375;M
1978-10-17;1.8;1.5;0.8;101;M;0;-0.1;4;M;1023.9375;M
1978-10-18;2;1.5;2.1;96;M;0;1.3;4.6;M;1025.575;M
1978-10-19;4.9;4.5;3;197;M;0;5.4;6.6;M;1019;M
1978-10-20;5.9;5.6;2.6;220;M;0;5.2;7.7;M;1017.7;M
1978-10-21;7.5;7.5;4.1;183;M;2.8;5.3;8.1;M;1004.075;M
1978-10-22;9.3;9.3;3.3;231;M;7.9;3.3;7;M;993.5875;M
1978-10-23;9.6;9.6;5.6;228;M;0.5;0;4.8;M;998.8125;M
1978-10-24;7.9;7.7;6.6;220;M;0;1.9;5.6;M;1011.9;M
1978-10-25;9.3;9.3;6.5;214;M;10.5;5.5;8.4;M;1001.3375;M
1978-10-26;7.4;6.7;4;220;M;1.4;3.8;7.3;M;1003.625;M
1978-10-27;7.4;6.7;3.3;296;M;0;-0.5;5.4;M;1016.9375;M
1978-10-28;9.8;9.8;1.3;231;M;0;-0.6;4.8;M;1020.1;M
1978-10-29;7.9;7.7;4.3;265;M;2.7;0;5.6;M;1005.775;M
1978-10-30;5;4.5;3.8;253;M;1.2;-2;4.4;M;1009.9;M
1978-10-31;6.6;6.6;3.6;301;M;0.4;-3.6;4;M;1018.525;M
1978-11-01;6.2;5.7;3.5;211;M;0;-3.7;3.9;M;1030.0625;M
1978-11-02;9.8;9.8;5.6;276;M;0.3;3.1;6.6;M;1022.9375;M
1978-11-03;9.9;9.9;3.8;259;M;0.4;5;7.8;M;1020.125;M
1978-11-04;9.9;9.9;5;248;M;0;6.5;8.2;M;1020;M
1978-11-05;6.9;6.7;6.8;276;M;0.3;5;6.5;M;1015.5875;M
1978-11-06;7.6;7.6;3.3;177;M;6.5;0.1;5.8;M;1013.9875;M
1978-11-07;5;4.9;3.6;338;M;0.5;-3.5;4.1;M;1027.3;M
1978-11-08;9.9;9.9;3.1;304;M;4.6;-0.8;5.7;M;1024.3875;M
1978-11-09;9.9;9.9;1.3;206;M;0.8;1.8;7;M;1022.325;M
1978-11-10;9.9;9.9;2.6;270;M;0.4;5.2;8.4;M;1021.2625;M
1978-11-11;9.9;9.9;5.8;256;M;1.2;6.3;8.1;M;1016.1375;M
1978-11-12;6.4;5.7;4.5;304;M;0;0.7;4.8;M;1025.5875;M
1978-11-13;5.3;4.9;3;231;M;0;-1.9;4.7;M;1027.0875;M
1978-11-14;9.9;9.9;3.4;240;M;0;0.5;5.8;M;1022.5125;M
1978-11-15;9.2;9.2;8.4;234;M;4.6;3.8;7.1;M;1011.35;M
1978-11-16;4.9;4.9;6.6;245;M;0;3.9;6.8;M;1010.9375;M
1978-11-17;4.7;4.7;6.9;251;M;0;4.5;6;M;1008.7;M
1978-11-18;9;9;5.6;234;M;3.1;1;6.1;M;1010.7;M
1978-11-19;7.1;6.7;6;228;M;1.7;5.8;7.6;M;1006.6625;M
1978-11-20;9.9;9.9;10.6;242;M;0.3;9.1;9.4;M;998.625;M
1978-11-21;7.9;7.9;5.1;279;M;3.7;0.3;5.1;M;1014.1875;M
1978-11-22;9.5;9.5;6.6;217;M;0.7;1.9;6.3;M;1014.8;M
1978-11-23;5.9;5.7;10;267;M;11.9;4.4;6.9;M;996.9875;M
1978-11-24;8.4;8.4;8.4;284;M;0.5;0.5;4.6;M;1007.5;M
1978-11-25;8.2;8.2;4.4;259;M;3.1;-0.5;5.4;M;1009.525;M
1978-11-26;9.9;9.9;2.1;166;M;6.7;-2.4;4.8;M;1016.2875;M
1978-11-27;9.9;9.9;3;88;M;1.6;-3;4.7;M;1020.3875;M
1978-11-28;9.9;9.9;1.9;99;M;0.3;1.6;6.9;M;1018.7125;M
1978-11-29;9.2;9.2;3.1;155;M;1.7;3.1;7.5;M;1018.1375;M
1978-11-30;9.9;9.9;2.8;119;M;0;0.1;5.9;M;1018.8125;M
1978-12-01;7.4;6.7;5;59;M;0;-3.2;4;M;1025.375;M
1978-12-02;8.3;8.3;3.3;40;M;0;-12;1.9;M;1026.625;M
1978-12-03;9.9;9.9;2.5;26;M;3;-11.4;2.1;M;1022.8625;M
1978-12-04;5.3;4.5;2.4;147;M;0;-11.8;2.1;M;1021.725;M
1978-12-05;6.1;6.1;2.1;310;M;0;-10.9;2.3;M;1025.175;M
1978-12-06;5.3;4.5;0.6;87;M;0.6;-11.7;2.3;M;1029.0125;M
1978-12-07;9.9;9.9;3.4;262;M;1.4;-7.9;2.9;M;1022.875;M
1978-12-08;8.5;8.5;4.1;304;M;1;-6.6;3.2;M;1020.2375;M
1978-12-09;7.4;6.7;2.8;163;M;0.4;-8.9;2.9;M;1022.175;M
1978-12-10;9.9;9.9;3.6;217;M;1;-8.9;2.6;M;1015.5125;M
1978-12-11;5.6;5.6;3.3;259;M;0.2;-13.1;1.8;M;1016.35;M
1978-12-12;3.5;2.8;1.4;158;M;0;-18.6;1.1;M;1021.4875;M
1978-12-13;9.9;9.9;4.6;158;M;3.4;-12.7;1.9;M;1008.0875;M
1978-12-14;9.9;9.9;3;152;M;4.1;-3.3;4.8;M;987.9875;M
1978-12-15;9.9;9.9;3.4;225;M;2.3;0.8;6.2;M;987.3125;M
1978-12-16;5;4.5;4.5;332;M;1.3;-16.2;1.6;M;999.8125;M
1978-12-17;0;0;1.8;338;M;0;-28.4;0.5;M;1013.8375;M
1978-12-18;3.7;3.3;1.4;186;M;0;-25.8;0.6;M;1019.575;M
1978-12-19;6.8;6.7;5.6;253;M;1.4;-13.4;1.8;M;1008.7375;M
1978-12-20;3.1;2.8;5.6;307;M;0.2;-16;1.4;M;1016.1875;M
1978-12-21;2.5;1.8;2.6;315;M;0.3;-21;0.9;M;1025.8125;M
1978-12-22;3.7;3.3;3;279;M;0;-22.6;0.8;M;1035.6625;M
1978-12-23;5;4.5;3.1;206;M;0;-18;1.1;M;1028.2875;M
1978-12-24;9.9;9.9;2.9;169;M;0.9;-11.1;2.2;M;1022.8;M
1978-12-25;9.9;9.9;2.4;76;M;0.2;-14.6;1.7;M;1025.7;M
1978-12-26;9.9;9.9;2.4;144;M;0;-11.6;2.3;M;1015.0625;M
1978-12-27;9.9;9.9;3.3;158;M;1.2;-6.4;3.5;M;1002.35;M
1978-12-28;6.2;6.2;5.3;318;M;2.3;-17.9;1.4;M;1004.725;M
1978-12-29;7.4;6.7;4.8;268;M;0.9;-27.7;0.5;M;1009.2;M
1978-12-30;0;0;2.9;357;M;0.2;-36.6;0.2;M;1018.475;M
1978-12-31;1.2;0.2;0.3;45;M;0;-38.6;0.2;M;1027.3375;M
1979-01-01;6.2;5.5;3;56;M;1.4;-29;0.5;M;1016.5875;M
1979-01-02;9.7;9.7;3.6;65;M;1.1;-21.3;0.8;M;1010.325;M
1979-01-03;9.9;9.9;1.6;34;M;0;-20;1;M;1009.775;M
1979-01-04;8.9;8.9;2.9;121;M;4.7;-17.8;1.3;M;1005.8125;M
1979-01-05;9.9;9.9;2;295;M;3.4;-16.7;1.4;M;999.2125;M
1979-01-06;5.6;5.5;2.3;175;M;0.5;-17.9;1.3;M;1011.4125;M
1979-01-07;1;1;1.5;203;M;0;-24.9;0.7;M;1027.475;M
1979-01-08;9.9;9.9;7.9;191;M;2.7;-11.4;2.3;M;1014.325;M
1979-01-09;9.8;9.8;5.4;237;M;0.5;-1.2;4.7;M;1009.475;M
1979-01-10;9.9;9.9;4.8;180;M;0.2;-3.2;4.2;M;1013.3;M
1979-01-11;9.9;9.9;5.3;169;M;6.3;-1;5.3;M;1005.7875;M
1979-01-12;9.9;9.9;4.5;150;M;2.7;-0.7;5.3;M;1011.4375;M
1979-01-13;9.9;9.9;4.8;127;M;3.6;-1.1;5.4;M;1019.2;M
1979-01-14;6.8;6.8;4.9;104;M;0.3;-7.3;3.2;M;1026.5125;M
1979-01-15;8.9;8.9;3.6;110;M;0.8;-9.7;2.3;M;1034.025;M
1979-01-16;4.8;4.5;5;102;M;0;-11.1;1.9;M;1042.2;M
1979-01-17;1;1;4;130;M;0;-13.5;1.3;M;1046.9875;M
1979-01-18;3.7;3.5;3.1;130;M;0;-13.9;1.2;M;1044.0125;M
1979-01-19;9.9;9.9;0.6;48;M;0.2;-12;2;M;1039.9;M
1979-01-20;9.9;9.9;2.4;194;M;0;-10;2.4;M;1033;M
1979-01-21;6.1;5.5;4.3;355;M;0;-11.1;2.3;M;1032.8125;M
1979-01-22;8.6;8.6;2.4;206;M;0.2;-14.5;1.7;M;1034.7875;M
1979-01-23;5.8;5.5;1;76;M;0;-17.7;1.4;M;1025.0875;M
1979-01-24;6.2;5.5;1.8;73;M;0;-19.1;1.2;M;1027;M
1979-01-25;9.9;9.9;7.1;141;M;7;-10.6;2.7;M;1016.2375;M
1979-01-26;9.9;9.9;2.9;146;M;4.1;-2.5;4.4;M;1011.3625;M
1979-01-27;9.9;9.9;3.1;152;M;1.9;-0.7;5.6;M;1007.65;M
1979-01-28;9.9;9.9;3.8;180;M;6.1;-0.4;5;M;1009.3875;M
1979-01-29;9.9;9.9;2.6;175;M;12.8;0;6.1;M;1003.05;M
1979-01-30;9.9;9.9;5.1;31;M;0.3;-3.6;4.2;M;1011.2625;M
1979-01-31;9.9;9.9;6.3;138;M;7.5;-0.6;5.3;M;997.125;M
